"HID"	"X"	"Y"
56413	23.203878	-26.642589
56414	23.585869	-25.90657
56415	23.959591	-25.168409
56416	24.32517	-24.428445
56417	24.682733	-23.687015
56418	25.032406	-22.944452
56419	25.374313	-22.201087
56420	25.708579	-21.457247
56421	26.035325	-20.713254
56422	26.354673	-19.969426
56423	26.666742	-19.226076
56424	26.97165	-18.483512
56425	27.269513	-17.742034
56426	27.560446	-17.001939
56427	27.844559	-16.263513
56428	28.121964	-15.527038
56429	28.39277	-14.792788
56430	28.657082	-14.061029
56431	28.915005	-13.332019
56432	29.166641	-12.606008
56433	29.41209	-11.883239
56434	29.651451	-11.163944
56435	29.884819	-10.448347
56436	30.112289	-9.736664
56437	30.333953	-9.029102
56438	30.73402	-8.19826
56439	31.129456	-7.370703
56440	31.521444	-6.545846
56441	31.910947	-5.723206
56442	32.298755	-4.902384
56443	32.685535	-4.083045
56444	33.071857	-3.264906
56445	33.45822	-2.447726
56446	33.845063	-1.631297
56447	34.232785	-0.81544
56448	34.621748	0
56449	35.001536	0.817749
56450	35.377051	1.641045
56451	35.746876	2.470903
56452	36.109256	3.308494
56453	36.462005	4.155181
56454	36.985907	4.880559
56455	37.680278	5.482694
56456	38.364008	6.090817
56457	39.039298	6.703112
56458	39.708044	7.318097
56483	18.94434	-34.277254
56484	19.418385	-33.582387
56485	19.882918	-32.882012
56486	20.338064	-32.176447
56490	22.067357	-29.308773
56491	22.477515	-28.582134
56492	22.879074	-27.852263
56493	23.272167	-27.11949
56494	23.656928	-26.384144
56495	24.03349	-25.646551
56496	24.401986	-24.907037
56497	24.762546	-24.165927
56498	25.115302	-23.423542
56499	25.460382	-22.680201
56500	25.797914	-21.936219
56501	26.128025	-21.191907
56502	26.450837	-20.447574
56503	26.766475	-19.703521
56504	27.075057	-18.960046
56505	27.376702	-18.217442
56506	27.671528	-17.475995
56507	27.959647	-16.735985
56508	28.241173	-15.997687
56509	28.516214	-15.261368
56510	28.784878	-14.527288
56511	29.047271	-13.795699
56512	29.303495	-13.066848
56513	29.553651	-12.340973
56514	29.797838	-11.618302
56515	30.036152	-10.899059
56516	30.268688	-10.183456
56517	30.495536	-9.4717
56518	30.716787	-8.763986
56519	31.116541	-7.932627
56520	31.511862	-7.104498
56521	31.903901	-6.279032
56522	32.293595	-5.45576
56523	32.68172	-4.634291
56524	33.068931	-3.814298
56525	33.455792	-2.995503
56526	33.842795	-2.177668
56527	34.23038	-1.360589
56528	34.618942	-0.544089
56529	35.005312	0.272274
56530	35.382536	1.092591
56531	35.754854	1.918897
56532	36.120708	2.75227
56533	36.478165	3.593959
56534	36.82482	4.445414
56535	37.525356	5.043044
56536	38.214118	5.647651
56537	38.89346	6.257239
56538	39.565399	6.870188
56539	40.23168	7.485168
56565	19.464377	-34.050412
56566	19.931335	-33.351008
56567	20.388898	-32.646432
56568	20.837202	-31.936994
56571	22.127958	-29.782641
56572	22.540627	-29.056894
56573	22.944739	-28.327859
56574	23.340434	-27.595854
56575	23.727853	-26.861193
56576	24.107134	-26.124193
56577	24.478416	-25.385166
56578	24.841834	-24.644426
56579	25.197525	-23.902281
56580	25.545622	-23.15904
56581	25.886256	-22.415006
56582	26.219557	-21.67048
56583	26.545652	-20.92576
56584	26.864668	-20.181139
56585	27.176727	-19.436903
56586	27.481951	-18.693338
56587	27.780457	-17.950721
56588	28.072363	-17.209325
56589	28.357782	-16.469416
56590	28.636826	-15.731256
56591	28.909603	-14.995098
56592	29.17622	-14.26119
56593	29.436782	-13.529772
56594	29.691389	-12.801079
56595	29.94014	-12.075336
56596	30.183134	-11.352763
56597	30.420464	-10.63357
56598	30.652222	-9.917962
56599	30.878498	-9.206134
56600	31.099381	-8.498273
56601	31.498868	-7.666409
56602	31.894119	-6.837721
56603	32.286253	-6.01166
56604	32.676182	-5.187769
56605	33.064667	-4.365668
56606	33.452353	-3.545035
56607	33.839798	-2.725597
56608	34.227489	-1.907121
56609	34.615862	-1.089405
56610	35.005312	-0.272274
56611	35.387427	0.545626
56612	35.761799	1.3687
56613	36.130573	2.19823
56614	36.492035	3.035363
56615	36.844061	3.881428
56616	37.367567	4.605749
56617	38.061855	5.206407
56618	38.74568	5.812929
56619	39.421196	6.42354
56620	40.090258	7.036788
56646	19.510986	-34.518175
56647	19.980344	-33.819692
56648	20.440289	-33.116057
56649	20.890968	-32.40757
56653	22.603997	-29.531138
56654	23.010575	-28.802929
56655	23.408778	-28.071689
56656	23.798751	-27.337722
56657	24.180639	-26.601332
56658	24.554587	-25.862821
56659	24.920735	-25.12249
56660	25.279224	-24.380638
56661	25.630191	-23.637561
56662	25.973773	-22.893554
56663	26.310103	-22.148905
56664	26.639313	-21.403903
56665	26.96153	-20.658832
56666	27.276882	-19.913969
56667	27.585491	-19.169591
56668	27.88748	-18.425966
56669	28.182967	-17.683361
56670	28.472067	-16.942034
56671	28.754894	-16.202239
56672	29.031559	-15.464225
56673	29.30217	-14.728233
56674	29.566831	-13.994499
56675	29.825646	-13.263253
56676	30.078715	-12.534716
56677	30.326136	-11.809105
56678	30.568003	-11.086627
56679	30.804409	-10.367484
56680	31.035445	-9.651871
56681	31.261199	-8.939973
56682	31.481754	-8.231971
56683	31.881024	-7.399611
56684	32.276252	-6.570377
56685	32.668524	-5.743735
56686	33.058732	-4.919239
56687	33.447621	-4.096519
56688	33.835828	-3.27526
56689	34.223901	-2.455193
56690	34.612326	-1.636089
56691	35.001536	-0.817749
56692	35.391923	0
56693	35.767961	0.820136
56694	36.139168	1.646164
56695	36.504021	2.479144
56696	36.860637	3.320294
56697	37.206679	4.171031
56698	37.90701	4.767272
56699	38.595775	5.37034
56700	39.27527	5.978289
56701	39.947471	6.58953
56726	19.558253	-34.985702
56727	20.029989	-34.28809
56728	20.492287	-33.58535
56729	20.945303	-32.87777
56730	21.389196	-32.165642
56734	23.076668	-29.277487
56735	23.477291	-28.547006
56736	23.869723	-27.813736
56737	24.254115	-27.077968
56738	24.630617	-26.339995
56739	24.999375	-25.600106
56740	25.360534	-24.858589
56741	25.714238	-24.115732
56742	26.060625	-23.371816
56743	26.399833	-22.627124
56744	26.731998	-21.881933
56745	27.057252	-21.136516
56746	27.375724	-20.391144
56747	27.68754	-19.646085
56748	27.992824	-18.901598
56749	28.291699	-18.157943
56750	28.58428	-17.415371
56751	28.870685	-16.674129
56752	29.151026	-15.93446
56753	29.425412	-15.1966
56754	29.693949	-14.460779
56755	29.956744	-13.727222
56756	30.213895	-12.996147
56757	30.465503	-12.267765
56758	30.711664	-11.542284
56759	30.95247	-10.8199
56760	31.188013	-10.100806
56761	31.418381	-9.385188
56762	31.643659	-8.673224
56763	31.863932	-7.965086
56764	32.263033	-7.132241
56765	32.658283	-6.302473
56766	33.050738	-5.475262
56767	33.441269	-4.650176
56768	33.830607	-3.826851
56769	34.219379	-3.004979
56770	34.608127	-2.184297
56771	34.997333	-1.364578
56772	35.387427	-0.545626
56773	35.773563	0.273042
56774	36.146773	1.095884
56775	36.514476	1.925076
56776	36.874999	2.761743
56777	37.226275	3.607184
56778	37.749366	4.33045
56779	38.443552	4.929642
56780	39.12745	5.534577
56781	39.803165	6.143518
56782	40.472515	6.75504
56808	20.080313	-34.756229
56809	20.544939	-34.054337
56810	21.00026	-33.347622
56811	21.446442	-32.636363
56812	21.883653	-31.920844
56813	22.312056	-31.201347
56815	23.143099	-29.751551
56816	23.546061	-29.02182
56817	23.940864	-28.289243
56818	24.327664	-27.554104
56819	24.706616	-26.816684
56820	25.077873	-26.077262
56821	25.441584	-25.336116
56822	25.797898	-24.593524
56823	26.146957	-23.849758
56824	26.488903	-23.10509
56825	26.823877	-22.359789
56826	27.152012	-21.614119
56827	27.473442	-20.868344
56828	27.788296	-20.12272
56829	28.096702	-19.377502
56830	28.398782	-18.63294
56831	28.694658	-17.88928
56832	28.984446	-17.146761
56833	29.268263	-16.40562
56834	29.546218	-15.666087
56835	29.818421	-14.928388
56836	30.084978	-14.192742
56837	30.345991	-13.459363
56838	30.60156	-12.728459
56839	30.851782	-12.000232
56840	31.096752	-11.274878
56841	31.336561	-10.552588
56842	31.571299	-9.833543
56843	31.801051	-9.117922
56844	32.025903	-8.405894
56845	32.245935	-7.697623
56846	32.644917	-6.864305
56847	33.040235	-6.034015
56848	33.432918	-5.206249
56849	33.823817	-4.380585
56850	34.213649	-3.556668
56851	34.603032	-2.734197
56852	34.992502	-1.912912
56853	35.382536	-1.092591
56854	35.773563	-0.273042
56855	36.153634	0.547215
56856	36.52371	1.372957
56857	36.887542	2.205534
56858	37.243294	3.046141
56859	37.588694	3.896158
56860	38.288807	4.49102
56861	38.977554	5.092561
56862	39.657179	5.698883
56863	40.329614	6.30843
56890	20.598292	-34.523044
56891	21.055888	-33.81715
56892	21.504324	-33.106722
56893	21.943774	-32.392033
56894	22.374413	-31.673357
56895	22.796412	-30.950968
56896	23.209942	-30.225139
56897	23.61517	-29.496144
56898	24.012262	-28.764256
56899	24.401381	-28.029747
56900	24.782688	-27.292889
56901	25.156341	-26.553953
56902	25.522494	-25.813206
56903	25.881299	-25.070916
56904	26.232906	-24.327348
56905	26.577459	-23.582763
56906	26.915102	-22.837422
56907	27.245974	-22.091581
56908	27.570211	-21.345494
56909	27.887946	-20.59941
56910	28.199308	-19.853578
56911	28.504424	-19.108238
56912	28.803417	-18.36363
56913	29.096407	-17.619988
56914	29.383511	-16.87754
56915	29.664842	-16.136514
56916	29.940511	-15.397127
56917	30.210626	-14.659594
56918	30.475289	-13.924127
56919	30.734604	-13.190927
56920	30.988668	-12.460194
56921	31.237578	-11.732121
56922	31.481425	-11.006895
56923	31.7203	-10.284696
56924	31.95429	-9.565701
56925	32.183481	-8.850077
56926	32.407953	-8.137988
56927	32.627787	-7.429591
56928	33.026699	-6.595809
56929	33.422133	-5.765009
56930	33.815089	-4.9367
56931	34.206401	-4.110471
56932	34.596773	-3.285976
56933	34.986812	-2.462919
56934	35.377051	-1.641045
56935	35.767961	-0.820136
56936	36.15997	0
56937	36.531998	0.8226
56938	36.89861	1.651447
56939	37.258173	2.487642
56940	37.608674	3.332453
56941	38.131328	4.054669
56942	38.825394	4.652407
56943	39.509343	5.255766
56944	40.185232	5.863049
56971	21.112236	-34.286378
56972	21.562892	-33.576741
56973	22.004543	-32.862846
56974	22.43737	-32.14496
56975	22.861553	-31.423346
56976	23.27727	-30.698269
56977	23.684695	-29.969994
56978	24.084001	-29.238784
56979	24.475357	-28.504903
56980	24.858929	-27.768614
56981	25.234882	-27.030176
56982	25.603373	-26.28985
56983	25.964561	-25.547894
56984	26.318599	-24.804563
56985	26.665637	-24.060112
56986	27.00582	-23.314791
56987	27.339293	-22.568849
56988	27.666195	-21.822532
56989	27.986662	-21.076082
56990	28.300827	-20.329738
56991	28.608818	-19.583736
56992	28.910762	-18.838307
56993	29.206782	-18.09368
56994	29.496996	-17.350077
56995	29.78152	-16.607718
56996	30.060466	-15.866817
56997	30.333944	-15.127585
56998	30.60206	-14.390225
56999	30.864917	-13.654939
57000	31.122615	-12.92192
57001	31.375251	-12.191359
57002	31.622919	-11.463439
57003	31.86571	-10.738339
57004	32.103712	-10.016232
57005	32.337012	-9.297285
57006	32.565692	-8.581661
57007	32.789832	-7.869514
57008	33.009511	-7.160995
57009	33.408402	-6.326759
57010	33.803998	-5.49546
57011	34.197274	-4.666621
57012	34.589044	-3.839841
57013	34.980001	-3.014781
57014	35.370744	-2.191151
57015	35.761799	-1.3687
57016	36.153634	-0.547215
57017	36.539581	0.273835
57018	36.908507	1.099281
57019	37.271297	1.931449
57020	37.626161	2.771506
57021	37.970891	3.620803
57022	38.670771	4.214293
57023	39.359481	4.81432
57024	40.039212	5.419027
57025	40.711855	6.026893
57053	21.622199	-34.046444
57054	22.066014	-33.333307
57055	22.500987	-32.616176
57056	22.927304	-31.895309
57057	23.345152	-31.17096
57058	23.754711	-30.443387
57059	24.156161	-29.712843
57060	24.549677	-28.979584
57061	24.935432	-28.243863
57062	25.313594	-27.505932
57063	25.684328	-26.766043
57064	26.047797	-26.024445
57065	26.404157	-25.281385
57066	26.753563	-24.53711
57067	27.096166	-23.791861
57068	27.432113	-23.045879
57069	27.761546	-22.299404
57070	28.084606	-21.552669
57071	28.401428	-20.805907
57072	28.712144	-20.059345
57073	29.016883	-19.31321
57074	29.31577	-18.567723
57075	29.608926	-17.823101
57076	29.896469	-17.079557
57077	30.178515	-16.337301
57078	30.455174	-15.596538
57079	30.726554	-14.857468
57080	30.992761	-14.120287
57081	31.253895	-13.385185
57082	31.510055	-12.652348
57083	31.761337	-11.921958
57084	32.007833	-11.194191
57085	32.249633	-10.469216
57086	32.486823	-9.7472
57087	32.719488	-9.028303
57088	32.947708	-8.312679
57089	33.171564	-7.600477
57090	33.39113	-6.891841
57091	33.790049	-6.057162
57092	34.185855	-5.225376
57093	34.579497	-4.396019
57094	34.971772	-3.568701
57095	35.363361	-2.743088
57096	35.754854	-1.918897
57097	36.146773	-1.095884
57098	36.539581	-0.273835
57099	36.917501	0.548854
57100	37.283002	1.377348
57101	37.641583	2.213063
57102	37.991281	3.057243
57103	38.513477	3.778412
57104	39.207408	4.374706
57105	39.891386	4.976502
57106	40.567424	5.58214
57134	21.682294	-34.515855
57135	22.128242	-33.803438
57136	22.565321	-33.087029
57137	22.993727	-32.366878
57138	23.413653	-31.643232
57139	23.825288	-30.916339
57140	24.228817	-30.186446
57141	24.624423	-29.453799
57142	25.012282	-28.718644
57143	25.39257	-27.981225
57144	25.765457	-27.241784
57145	26.13111	-26.500563
57146	26.489691	-25.757801
57147	26.841358	-25.013736
57148	27.186267	-24.268603
57149	27.524567	-23.522636
57150	27.856407	-22.776065
57151	28.181928	-22.029118
57152	28.501271	-21.282019
57153	28.814569	-20.534991
57154	29.121955	-19.788252
57155	29.423556	-19.042018
57156	29.719496	-18.296499
57157	30.009896	-17.551905
57158	30.294873	-16.808438
57159	30.57454	-16.066299
57160	30.849006	-15.325684
57161	31.118379	-14.586783
57162	31.382762	-13.849784
57163	31.642254	-13.114869
57164	31.896954	-12.382216
57165	32.146955	-11.651997
57166	32.392347	-10.924382
57167	32.633219	-10.199532
57168	32.869657	-9.477607
57169	33.101742	-8.75876
57170	33.329554	-8.043138
57171	33.553171	-7.330884
57172	33.772667	-6.622136
57173	34.171665	-5.787024
57174	34.567728	-4.954763
57175	34.961783	-4.1249
57176	35.354609	-3.297055
57177	35.746876	-2.470903
57178	36.139168	-1.646164
57179	36.531998	-0.8226
57180	36.92583	0
57181	37.293585	0.825142
57182	37.655312	1.656893
57183	38.009264	2.496396
57184	38.353293	3.344971
57185	39.052928	3.937099
57186	39.741582	4.535622
57187	40.421395	5.138728
57215	22.191277	-34.273261
57216	22.630427	-33.557539
57217	23.060881	-32.838073
57218	23.482838	-32.115103
57219	23.896494	-31.388868
57220	24.302043	-30.659608
57221	24.699671	-29.927562
57222	25.089563	-29.192966
57223	25.471899	-28.456058
57224	25.846855	-27.717072
57225	26.214602	-26.976242
57226	26.575307	-26.2338
57227	26.929134	-25.489975
57228	27.276241	-24.744996
57229	27.616783	-23.999089
57230	27.950911	-23.252477
57231	28.278771	-22.50538
57232	28.600505	-21.758018
57233	28.916251	-21.010605
57234	29.226145	-20.263354
57235	29.530316	-19.516474
57236	29.828891	-18.770171
57237	30.121993	-18.024647
57238	30.409741	-17.280101
57239	30.692251	-16.536728
57240	30.969634	-15.794718
57241	31.242	-15.05426
57242	31.509454	-14.315535
57243	31.772097	-13.578723
57244	32.030027	-12.843997
57245	32.283342	-12.111528
57246	32.532132	-11.381482
57247	32.776488	-10.654018
57248	33.016495	-9.929293
57249	33.252238	-9.207459
57250	33.483798	-8.488662
57251	33.711252	-7.773044
57252	33.934677	-7.060741
57253	34.154144	-6.351887
57254	34.553271	-5.516352
57255	34.94964	-4.683625
57256	35.344155	-3.853269
57257	35.737579	-3.024909
57258	36.130573	-2.19823
57259	36.52371	-1.372957
57260	36.917501	-0.548854
57261	37.303309	0.274653
57262	37.667677	1.102784
57263	38.025252	1.938015
57264	38.374123	2.781559
57265	38.895839	3.501686
57266	39.589618	4.096545
57267	40.273604	4.69679
57268	40.949767	5.300796
57297	22.696361	-34.027729
57298	23.128824	-33.308916
57299	23.552767	-32.586593
57300	23.968395	-31.860992
57301	24.375906	-31.132346
57302	24.775495	-30.400885
57303	25.167352	-29.66684
57304	25.551663	-28.93044
57305	25.928609	-28.191912
57306	26.298366	-27.451482
57307	26.661106	-26.709376
57308	27.016997	-25.965815
57309	27.366202	-25.221021
57310	27.70888	-24.475213
57311	28.045184	-23.728606
57312	28.375266	-22.981417
57313	28.69927	-22.233855
57314	29.017338	-21.486131
57315	29.329608	-20.73845
57316	29.636212	-19.991016
57317	29.93728	-19.244029
57318	30.232938	-18.497685
57319	30.523307	-17.752179
57320	30.808504	-17.0077
57321	31.088645	-16.264435
57322	31.363839	-15.522567
57323	31.634195	-14.782274
57324	31.899814	-14.043731
57325	32.160799	-13.307109
57326	32.417245	-12.572575
57327	32.669248	-11.840292
57328	32.916898	-11.110417
57329	33.160282	-10.383105
57330	33.399486	-9.658504
57331	33.634592	-8.936761
57332	33.86568	-8.218015
57333	34.092826	-7.502403
57334	34.316104	-6.790055
57335	34.535587	-6.081099
57336	34.934893	-5.24515
57337	35.331616	-4.41197
57338	35.726638	-3.581131
57339	36.120708	-2.75227
57340	36.514476	-1.925076
57341	36.908507	-1.099281
57342	37.303309	-0.274653
57343	37.67897	0.550545
57344	38.039611	1.381872
57345	38.392627	2.220817
57346	38.735926	3.068668
57347	39.435303	3.659442
57348	40.123882	4.256473
57349	40.803755	4.85799
57379	23.197612	-33.779425
57380	23.623501	-33.05772
57381	24.041054	-32.332728
57382	24.450475	-31.604675
57383	24.851968	-30.873783
57384	25.245726	-30.140277
57385	25.631943	-29.404379
57386	26.010804	-28.666308
57387	26.382492	-27.926284
57388	26.747182	-27.184525
57389	27.105048	-26.441247
57390	27.456256	-25.696663
57391	27.800969	-24.950987
57392	28.139346	-24.204428
57393	28.471539	-23.457193
57394	28.797698	-22.709489
57395	29.117968	-21.961518
57396	29.432489	-21.21348
57397	29.741398	-20.465574
57398	30.044825	-19.717993
57399	30.3429	-18.97093
57400	30.635747	-18.224572
57401	30.923485	-17.479105
57402	31.20623	-16.734711
57403	31.484097	-15.991568
57404	31.757194	-15.249851
57405	32.025625	-14.509731
57406	32.289495	-13.771376
57407	32.548901	-13.034948
57408	32.803939	-12.300608
57409	33.054702	-11.568511
57410	33.301279	-10.838808
57411	33.543756	-10.111647
57412	33.782218	-9.387171
57413	34.016744	-8.66552
57414	34.247413	-7.946826
57415	34.4743	-7.231222
57416	34.697478	-6.518832
57417	34.917017	-5.809779
57418	35.316553	-4.973426
57419	35.713679	-4.139803
57420	36.109256	-3.308494
57421	36.504021	-2.479144
57422	36.89861	-1.651447
57423	37.293585	-0.825142
57424	37.689446	0
57425	38.052662	0.827762
57426	38.409208	1.662501
57427	38.757223	2.505407
57428	39.278439	3.224495
57429	39.97205	3.81793
57430	40.656024	4.416636
57459	23.2673	-34.249622
57460	23.695097	-33.528505
57461	24.114531	-32.804095
57462	24.525815	-32.076611
57463	24.929156	-31.346271
57464	25.324758	-30.61329
57465	25.712816	-29.877883
57466	26.093523	-29.140266
57467	26.467066	-28.40065
57468	26.833627	-27.659247
57469	27.193382	-26.916265
57470	27.546503	-26.171913
57471	27.893158	-25.426396
57472	28.233507	-24.679918
57473	28.567708	-23.932681
57474	28.895914	-23.184884
57475	29.218272	-22.436723
57476	29.534927	-21.688394
57477	29.846017	-20.940089
57478	30.151677	-20.191996
57479	30.452038	-19.444302
57480	30.747227	-18.697191
57481	31.037365	-17.950843
57482	31.322572	-17.205435
57483	31.602962	-16.461142
57484	31.878647	-15.718134
57485	32.149735	-14.976578
57486	32.416329	-14.236639
57487	32.67853	-13.498476
57488	32.936435	-12.762246
57489	33.190139	-12.028101
57490	33.439733	-11.296191
57491	33.685304	-10.566661
57492	33.926937	-9.839652
57493	34.164715	-9.1153
57494	34.398717	-8.39374
57495	34.62902	-7.6751
57496	34.855697	-6.959506
57497	35.07882	-6.247078
57498	35.298459	-5.537933
57499	35.698276	-4.701186
57500	36.095854	-3.867131
57501	36.492035	-3.035363
57502	36.887542	-2.205534
57503	37.283002	-1.377348
57504	37.67897	-0.550545
57505	38.064688	0.275496
57506	38.424222	1.106392
57507	38.776276	1.944774
57508	39.118816	2.7919
57509	39.817922	3.381329
57510	40.506408	3.976879
57511	41.186319	4.576818
57541	23.767614	-33.998966
57542	24.188889	-33.27511
57543	24.601989	-32.548172
57544	25.007128	-31.818362
57545	25.404516	-31.08589
57546	25.794355	-30.350965
57547	26.176842	-29.613795
57548	26.552171	-28.874586
57549	26.920526	-28.133542
57550	27.282091	-27.390867
57551	27.637041	-26.646763
57552	27.985547	-25.901428
57553	28.327775	-25.155061
57554	28.663885	-24.407856
57555	28.994035	-23.660009
57556	29.318374	-22.911709
57557	29.637051	-22.163147
57558	29.950206	-21.414508
57559	30.257979	-20.665976
57560	30.560501	-19.917733
57561	30.857903	-19.169958
57562	31.150308	-18.422826
57563	31.437839	-17.67651
57564	31.720612	-16.93118
57565	31.998741	-16.187002
57566	32.272335	-15.444141
57567	32.541501	-14.702755
57568	32.80634	-13.963003
57569	33.066952	-13.225037
57570	33.323433	-12.489007
57571	33.575875	-11.75506
57572	33.824368	-11.023338
57573	34.068999	-10.293981
57574	34.30985	-9.567123
57575	34.547004	-8.842897
57576	34.780537	-8.121429
57577	35.010526	-7.402844
57578	35.237042	-6.687262
57579	35.460156	-5.974799
57580	35.679936	-5.265568
57581	36.080085	-4.428435
57582	36.478165	-3.593959
57583	36.874999	-2.761743
57584	37.271297	-1.931449
57585	37.667677	-1.102784
57586	38.064688	-0.275496
57587	38.437981	0.552286
57588	38.793475	1.38653
57589	39.140608	2.228794
57590	39.661302	2.946847
57591	40.354731	3.538868
57592	41.038673	4.136046
57623	24.264184	-33.745791
57624	24.679058	-33.019374
57625	25.085948	-32.290073
57626	25.48507	-31.558092
57627	25.876632	-30.823635
57628	26.260837	-30.086903
57629	26.637884	-29.348096
57630	27.007964	-28.607414
57631	27.371262	-27.865052
57632	27.72796	-27.121207
57633	28.078233	-26.376073
57634	28.42225	-25.62984
57635	28.760177	-24.8827
57636	29.092172	-24.134839
57637	29.418391	-23.386445
57638	29.738983	-22.6377
57639	30.054094	-21.888785
57640	30.363864	-21.13988
57641	30.66843	-20.391162
57642	30.967922	-19.642803
57643	31.262469	-18.894975
57644	31.552193	-18.147847
57645	31.837215	-17.401583
57646	32.117649	-16.656348
57647	32.393608	-15.912299
57648	32.665199	-15.169595
57649	32.932527	-14.428388
57650	33.195693	-13.688829
57651	33.454794	-12.951064
57652	33.709925	-12.215238
57653	33.961177	-11.48149
57654	34.208637	-10.749957
57655	34.452392	-10.020773
57656	34.692523	-9.294067
57657	34.92911	-8.569966
57658	35.162229	-7.848592
57659	35.391954	-7.130063
57660	35.618358	-6.414496
57661	35.841508	-5.702002
57662	36.061473	-4.992688
57663	36.462005	-4.155181
57664	36.860637	-3.320294
57665	37.258173	-2.487642
57666	37.655312	-1.656893
57667	38.052662	-0.827762
57668	38.450765	0
57669	38.809169	0.830459
57670	39.160236	1.668273
57671	39.501986	2.514674
57672	40.20081	3.102766
57673	40.889185	3.696845
57703	24.340476	-34.216156
57704	24.757083	-33.490233
57705	25.165679	-32.761418
57706	25.566485	-32.029909
57707	25.959716	-31.295905
57708	26.345581	-30.5596
57709	26.724283	-29.821189
57710	27.096019	-29.080866
57711	27.460979	-28.338821
57712	27.819349	-27.595244
57713	28.171308	-26.850324
57714	28.51703	-26.104246
57715	28.856684	-25.357195
57716	29.190432	-24.609354
57717	29.518434	-23.860903
57718	29.840841	-23.11202
57719	30.157803	-22.362882
57720	30.469462	-21.613663
57721	30.775957	-20.864534
57722	31.077424	-20.115664
57723	31.373991	-19.36722
57724	31.665785	-18.619367
57725	31.952928	-17.872265
57726	32.235536	-17.126073
57727	32.513725	-16.380948
57728	32.787603	-15.637041
57729	33.057277	-14.894504
57730	33.322851	-14.153484
57731	33.584423	-13.414123
57732	33.842089	-12.676564
57733	34.095943	-11.940944
57734	34.346073	-11.207396
57735	34.592568	-10.476054
57736	34.83551	-9.747043
57737	35.07498	-9.02049
57738	35.311057	-8.296514
57739	35.543816	-7.575234
57740	35.77333	-6.856764
57741	35.999669	-6.141214
57742	36.222902	-5.428692
57743	36.443093	-4.719302
57744	36.844061	-3.881428
57745	37.243294	-3.046141
57746	37.641583	-2.213063
57747	38.039611	-1.381872
57748	38.437981	-0.552286
57749	38.823663	0.276364
57750	39.17808	1.110105
57751	39.524303	1.951725
57752	40.044455	2.668746
57753	40.737685	3.259363
57754	41.421576	3.855026
57785	24.836124	-33.960765
57786	25.246384	-33.232413
57787	25.648827	-32.501356
57788	26.043675	-31.767787
57789	26.431144	-31.031897
57790	26.811441	-30.293873
57791	27.184769	-29.553904
57792	27.551322	-28.812176
57793	27.911292	-28.068873
57794	28.264861	-27.324177
57795	28.612207	-26.578269
57796	28.953504	-25.83133
57797	29.288917	-25.083535
57798	29.618608	-24.33506
57799	29.942734	-23.586079
57800	30.261447	-22.836764
57801	30.574891	-22.087282
57802	30.88321	-21.337801
57803	31.18654	-20.588486
57804	31.485013	-19.839499
57805	31.778759	-19.091
57806	32.0679	-18.343146
57807	32.352557	-17.596091
57808	32.632846	-16.849989
57809	32.908879	-16.104988
57810	33.180764	-15.361236
57811	33.448606	-14.618875
57812	33.712506	-13.878048
57813	33.972561	-13.138892
57814	34.228868	-12.401542
57815	34.481516	-11.66613
57816	34.730594	-10.932785
57817	34.976188	-10.201633
57818	35.21838	-9.472797
57819	35.457249	-8.746396
57820	35.692873	-8.022547
57821	35.925325	-7.301362
57822	36.154678	-6.582951
57823	36.381	-5.867422
57824	36.60436	-5.154876
57825	36.82482	-4.445414
57826	37.226275	-3.607184
57827	37.626161	-2.771506
57828	38.025252	-1.938015
57829	38.424222	-1.106392
57830	38.823663	-0.276364
57831	39.194479	0.554079
57832	39.544533	1.391321
57833	39.885464	2.236995
57834	40.583993	2.823759
57835	41.27224	3.416379
57867	25.328122	-33.703073
57868	25.732158	-32.972446
57869	26.128576	-32.239295
57870	26.517595	-31.503804
57871	26.89943	-30.766156
57872	27.274288	-30.026536
57873	27.64237	-29.285122
57874	28.00387	-28.542094
57875	28.358976	-27.79763
57876	28.70787	-27.051905
57877	29.050729	-26.305094
57878	29.387722	-25.557368
57879	29.719016	-24.808899
57880	30.044769	-24.059854
57881	30.365137	-23.3104
57882	30.680268	-22.560703
57883	30.990308	-21.810923
57884	31.295395	-21.061221
57885	31.595665	-20.311756
57886	31.891249	-19.562683
57887	32.182273	-18.814155
57888	32.46886	-18.066323
57889	32.751126	-17.319337
57890	33.029187	-16.57334
57891	33.303153	-15.828478
57892	33.57313	-15.08489
57893	33.839221	-14.342715
57894	34.101527	-13.602087
57895	34.360143	-12.86314
57896	34.615162	-12.126002
57897	34.866675	-11.390801
57898	35.114768	-10.65766
57899	35.359526	-9.9267
57900	35.601029	-9.198039
57901	35.839355	-8.471792
57902	36.074581	-7.74807
57903	36.30678	-7.026981
57904	36.536022	-6.308632
57905	36.762376	-5.593125
57906	36.985907	-4.880559
57907	37.206679	-4.171031
57908	37.608674	-3.332453
57909	38.009264	-2.496396
57910	38.409208	-1.662501
57911	38.809169	-0.830459
57912	39.209732	0
57913	39.563048	0.833234
57914	39.908334	1.674207
57915	40.427922	2.3902
57916	41.120939	2.979423
57947	25.410956	-34.173414
57948	25.816542	-33.443195
57949	26.214482	-32.710441
57950	26.605001	-31.975333
57951	26.98832	-31.238049
57952	27.36465	-30.498767
57953	27.734198	-29.757663
57954	28.097162	-29.014911
57955	28.453735	-28.270682
