Order	Genus	species	Taxon	Phyname	Family	V1	V2	HYP	AA	GO	SF	OT	BU	AL	OL	How scored	Notes	MASS	MASS_our	Mass_Phy	Mass_bm	Mass_Juha1	Mass_Juha2	Mass_Dam	Comments
Primates	Trachypithecus	auratus	Trachypithecus auratus	Trachypithecus_auratus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			9.72	9.72	7.1	9.72	8.36	9.7196	NA	
Primates	Trachypithecus	barbei	Trachypithecus barbei	Trachypithecus_barbei_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			9.1	9.1	7.5	9.1	NA	NA	NA	
Primates	Trachypithecus	cristatus	Trachypithecus cristatus	Trachypithecus_cristatus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			6.19	6.19	5.2	6.19	5.935	7.17681	8.35	
Primates	Trachypithecus	delacouri	Trachypithecus delacouri	Trachypithecus_delacouri_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			9.1	9.1	8.9	9.1	8.35	NA	NA	
Primates	Trachypithecus	francoisi	Trachypithecus francoisi	Trachypithecus_francoisi_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			7.33	7.33	7.3	7.33	9.15	8.13993	NA	
Primates	Trachypithecus	geei	Trachypithecus geei	Trachypithecus_geei_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			8.1	8.1	8.3	8.1	8.83	8.356	NA	
Primates	Trachypithecus	germaini	Trachypithecus germaini	Trachypithecus_germaini_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			9.1	9.1	7.2	9.1	NA	NA	NA	
Primates	Trachypithecus	hatinhensis	Trachypithecus hatinhensis	Trachypithecus_hatinhensis_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			7	7	6.3	9.1	7.5	NA	NA	
Primates	Trachypithecus	johnii	Trachypithecus johnii	Trachypithecus_johnii_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			11.6	11.6	11.9	11.6	11.9	10.59508	8.15	
Primates	Trachypithecus	laotum	Trachypithecus laotum	Trachypithecus_laotum_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			7	7	5.8	9.1	NA	NA	NA	
Primates	Trachypithecus	obscurus	Trachypithecus obscurus	Trachypithecus_obscurus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			6.43	6.43	7	6.43	6	7.24788	8.35	
Primates	Trachypithecus	phayrei	Trachypithecus phayrei	Trachypithecus_phayrei_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			7.09	7.09	8.4	7.09	7	7.68172	NA	
Primates	Trachypithecus	pileatus	Trachypithecus pileatus	Trachypithecus_pileatus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			10.9	10.9	11.4	10.9	10.895	11.21993	11.45	
Primates	Trachypithecus	poliocephalus	Trachypithecus poliocephalus	Trachypithecus_poliocephalus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			9.1	9.1	7.8	9.1	13.35	NA	NA	
Primates	Trachypithecus	shortridgei	Trachypithecus shortridgei	Trachypithecus_shortridgei_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	0	0	0	0	1	0	0			11.5	11.5	28.5	9.1	NA	NA	NA	
Primates	Trachypithecus	vetulus	Trachypithecus vetulus	Trachypithecus_vetulus_Centroid	Cercopithecidae	Trachypithecus	Cercopithecidae	1	1	0	0	0	0	1	0			7.04	7.04	8.8	7.04	6.25	7.20508	8.15	
Primates	Allocebus	trichotis	Allocebus trichotis	Allocebus_trichotis_Centroid	Cheirogaleidae	Allocebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.088	0.088	0.1	0.088	0.068	0.07809	NA	
Primates	Cheirogaleus	crossleyi	Cheirogaleus crossleyi	Cheirogaleus_crossleyi_Centroid	Cheirogaleidae	Cheirogaleus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.389	0.389	0.4	0.389	0.375	NA	NA	
Primates	Cheirogaleus	major	Cheirogaleus major	Cheirogaleus_major_Centroid	Cheirogaleidae	Cheirogaleus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.394	0.394	0.4	0.394	0.5335	0.44602	NA	
Primates	Cheirogaleus	medius	Cheirogaleus medius	Cheirogaleus_medius_Centroid	Cheirogaleidae	Cheirogaleus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.197	0.197	0.2	0.197	0.25	0.19676	0.177	
Primates	Cheirogaleus	minusculus	Cheirogaleus minusculus	Cheirogaleus_minusculus_Centroid	Cheirogaleidae	Cheirogaleus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.389	0.389	0.2	0.389	NA	NA	NA	
Primates	Cheirogaleus	sibreei	Cheirogaleus sibreei	Cheirogaleus_sibreei_Centroid	Cheirogaleidae	Cheirogaleus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.389	0.389	0.3	0.389	NA	NA	NA	
Primates	Microcebus	arnholdi	Microcebus arnholdi	Microcebus_arnholdi_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.051	0.051	NA	NA	NA	NA	NA	
Primates	Microcebus	berthae	Microcebus berthae	Microcebus_berthae_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.033	0.033	NA	0.033	0.034	0.03345	NA	
Primates	Microcebus	bongolavensis	Microcebus bongolavensis	Microcebus_bongolavensis_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.055	0.055	0.1	NA	NA	NA	NA	
Primates	Microcebus	danfossi	Microcebus danfossi	Microcebus_danfossi_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.06	0.06	0.1	0.04	NA	NA	NA	
Primates	Microcebus	gerpi	Microcebus gerpi	Microcebus_gerpi_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.068	0.068	0.1	NA	NA	NA	NA	
Primates	Microcebus	griseorufus	Microcebus griseorufus	Microcebus_griseorufus_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.07	0.07	0.1	0.07	0.0605	0.07024	NA	
Primates	Microcebus	jollyae	Microcebus jollyae	Microcebus_jollyae_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.06	0.06	0.1	NA	NA	NA	NA	
Primates	Microcebus	lehilahytsara	Microcebus lehilahytsara	Microcebus_lehilahytsara_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.046	0.046	NA	NA	NA	NA	NA	
Primates	Microcebus	macarthurii	Microcebus macarthurii	Microcebus_macarthurii_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.053	0.053	0.1	NA	NA	NA	NA	
Primates	Microcebus	mamiratra	Microcebus mamiratra	Microcebus_mamiratra_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.055	0.055	0.1	NA	NA	NA	NA	
Primates	Microcebus	margotmarshae	Microcebus margotmarshae	Microcebus_margotmarshae_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.049	0.049	NA	NA	NA	NA	NA	
Primates	Microcebus	marohita	Microcebus marohita	Microcebus_marohita_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.089	0.089	0.1	NA	NA	NA	NA	
Primates	Microcebus	mittermeieri	Microcebus mittermeieri	Microcebus_mittermeieri_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.04	0.04	NA	NA	NA	NA	NA	
Primates	Microcebus	murinus	Microcebus murinus	Microcebus_murinus_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.071	0.071	0.1	0.071	0.0745	0.069	0.725	
Primates	Microcebus	myoxinus	Microcebus myoxinus	Microcebus_myoxinus_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.031	0.031	NA	0.031	0.0395	0.03123	NA	
Primates	Microcebus	ravelobensis	Microcebus ravelobensis	Microcebus_ravelobensis_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.056	0.056	0.1	0.059	0.0635	0.0586	NA	
Primates	Microcebus	rufus	Microcebus rufus	Microcebus_rufus_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.043	0.043	NA	0.043	0.064	0.04839	NA	
Primates	Microcebus	sambiranensis	Microcebus sambiranensis	Microcebus_sambiranensis_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.049	0.049	NA	0.049	0.044	0.04906	NA	
Primates	Microcebus	simmonsi	Microcebus simmonsi	Microcebus_simmonsi_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.053	0.053	0.1	NA	NA	NA	NA	
Primates	Microcebus	tavaratra	Microcebus tavaratra	Microcebus_tavaratra_Centroid	Cheirogaleidae	Microcebus	Cheirogaleidae	1	0	0	0	0	1	0	0			0.068	0.068	0.1	0.068	0.061	0.06801	NA	
Primates	Mirza	coquereli	Mirza coquereli	Mirza_coquereli_Centroid	Cheirogaleidae	Mirza	Cheirogaleidae	1	0	0	0	0	1	0	0			0.307	0.307	0.3	0.307	0.315	0.3265	0.385	
Primates	Mirza	zaza	Mirza zaza	Mirza_zaza_Centroid	Cheirogaleidae	Mirza	Cheirogaleidae	1	0	0	0	0	1	0	0	by genus		0.3	NA	0.3	NA	NA	NA	NA	
Primates	Phaner	electromontis	Phaner electromontis	Phaner_electromontis_Centroid	Cheirogaleidae	Phaner	Cheirogaleidae	1	0	0	0	0	1	0	0			0.4	0.4	0.4	0.4	0.425	NA	NA	
Primates	Phaner	furcifer	Phaner furcifer	Phaner_furcifer_Centroid	Cheirogaleidae	Phaner	Cheirogaleidae	1	0	0	0	0	1	0	0			0.4	0.4	0.4	0.4	0.4	0.40987	0.425	
Primates	Phaner	pallescens	Phaner pallescens	Phaner_pallescens_Centroid	Cheirogaleidae	Phaner	Cheirogaleidae	1	0	0	0	0	1	0	0			0.4	0.4	0.3	0.4	0.33	NA	NA	
Primates	Phaner	parienti	Phaner parienti	Phaner_parienti_Centroid	Cheirogaleidae	Phaner	Cheirogaleidae	1	0	0	0	0	1	0	0			0.4	0.4	0.4	0.4	0.425	NA	NA	
Primates	Daubentonia	madagascariensis	Daubentonia madagascariensis	Daubentonia_madagascariensis_Centroid	Daubentoniidae	Daubentonia	Daubentoniidae	1	0	0	0	0	1	0	0			2.56	2.56	2.5	2.56	3	2.73137	NA	
Primates	Daubentonia	robustus	Daubentonia robustus	Daubentonia_robustus_Centroid	Daubentoniidae	Daubentonia	Daubentoniidae	1	0	0	0	0	1	0	0	by genus		14	NA	14	NA	NA	NA	NA	
Primates	Euoticus	elegantulus	Euoticus elegantulus	Euoticus_elegantulus_Centroid	Galagidae	Euoticus	Galagidae	1	0	0	0	0	1	0	0			0.3	0.28	0.3	NA	NA	NA	NA	
Primates	Euoticus	pallidus	Euoticus pallidus	Euoticus_pallidus_Centroid	Galagidae	Euoticus	Galagidae	1	0	0	0	0	1	0	0			0.28	0.28	0.2	0.28	0.295	0.27737	NA	
Primates	Galago	gallarum	Galago gallarum	Galago_gallarum_Centroid	Galagidae	Galago	Galagidae	1	0	0	0	0	1	0	0			0.2	0.2	0.2	0.2	0.225	0.25	NA	
Primates	Galago	matschiei	Galago matschiei	Galago_matschiei_Centroid	Galagidae	Galago	Galagidae	1	0	0	0	0	1	0	0			0.2	0.21	0.2	0.21	0.21	0.21161	NA	
Primates	Galago	moholi	Galago moholi	Galago_moholi_Centroid	Galagidae	Galago	Galagidae	1	0	0	0	0	1	0	0			0.2	0.18	0.2	0.18	0.1695	0.19196	NA	
Primates	Galago	senegalensis	Galago senegalensis	Galago_senegalensis_Centroid	Galagidae	Galago	Galagidae	1	0	0	0	0	1	0	0			0.2	0.201	0.2	0.201	0.305	0.2152	0.225	
Primates	Galagoides	cocos	Galagoides cocos	Galagoides_cocos_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.144	0.144	0.1	NA	NA	NA	NA	
Primates	Galagoides	demidoff	Galagoides demidoff	Galagoides_demidoff_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.061	0.061	0.1	NA	NA	NA	NA	
Primates	Galagoides	granti	Galagoides granti	Galagoides_granti_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.134	0.134	0.2	NA	NA	NA	NA	
Primates	Galagoides	orinus	Galagoides orinus	Galagoides_orinus_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.09	0.09	0.1	NA	NA	NA	NA	
Primates	Galagoides	rondoensis	Galagoides rondoensis	Galagoides_rondoensis_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.068	0.068	0.1	NA	NA	NA	NA	
Primates	Galagoides	thomasi	Galagoides thomasi	Galagoides_thomasi_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.116	0.116	0.1	NA	NA	NA	NA	
Primates	Galagoides	zanzibaricus	Galagoides zanzibaricus	Galagoides_zanzibaricus_Centroid	Galagidae	Galagoides	Galagidae	1	0	0	0	0	1	0	0	by genus		0.145	0.145	0.1	NA	NA	NA	NA	
Primates	Otolemur	crassicaudatus	Otolemur crassicaudatus	Otolemur_crassicaudatus_Centroid	Galagidae	Otolemur	Galagidae	1	0	0	0	0	1	0	0			1.14	1.14	1.5	1.14	1.275	1.20661	0.9	
Primates	Otolemur	garnettii	Otolemur garnettii	Otolemur_garnettii_Centroid	Galagidae	Otolemur	Galagidae	1	0	0	0	0	1	0	0			0.731	0.731	0.8	0.731	0.932	0.81117	NA	
Primates	Sciurocheirus	alleni	Sciurocheirus alleni	Sciurocheirus_alleni_Centroid	Galagidae	Sciurocheirus	Galagidae	1	0	0	0	0	1	0	0	by genus		0.3	NA	0.3	NA	NA	NA	NA	
Primates	Sciurocheirus	gabonensis	Sciurocheirus gabonensis	Sciurocheirus_gabonensis_Centroid	Galagidae	Sciurocheirus	Galagidae	1	0	0	0	0	1	0	0	by genus		0.3	NA	0.3	NA	NA	NA	NA	
Primates	Gorilla	beringei	Gorilla beringei	Gorilla_beringei_Centroid	Hominidae	Gorilla	Hominidae	1	0	0	0	0	1	0	0			149	149	130	149	135	149.32519	NA	
Primates	Gorilla	gorilla	Gorilla gorilla	Gorilla_gorilla_Centroid	Hominidae	Gorilla	Hominidae	1	0	0	0	0	0	0	1			101	101	121	101	184	112.58899	127	
Primates	Homo	floresiensis	Homo floresiensis	Homo_floresiensis_Centroid	Hominidae	Homo	Hominidae	1	0	0	0	0	1	0	0	by genus		29.4	NA	29.4	NA	NA	NA	NA	
Primates	Homo	neanderthalensis	Homo neanderthalensis	Homo_neanderthalensis_Centroid	Hominidae	Homo	Hominidae	1	0	0	0	0	1	0	0	by genus		76	NA	76	NA	NA	NA	NA	
Primates	Homo	sapiens	Homo sapiens	Homo_sapiens_Centroid	Hominidae	Homo	Hominidae	1	0	0	0	0	1	0	0			58.5	58.5	59.5	58.5	NA	58.54063	NA	
Primates	Homo	spDenisova	Homo spDenisova	Homo_spDenisova_Centroid	Hominidae	Homo	Hominidae	1	0	0	0	0	1	0	0	by genus		76	NA	76	NA	NA	NA	NA	
Primates	Pan	paniscus	Pan paniscus	Pan_paniscus_Centroid	Hominidae	Pan	Hominidae	1	0	0	0	0	1	0	0			32.7	32.7	34	32.7	44	35.11995	22.7	
Primates	Pan	troglodytes	Pan troglodytes	Pan_troglodytes_Centroid	Hominidae	Pan	Hominidae	1	0	0	0	0	1	0	0			37.6	37.6	42.5	37.6	53	45	45	
Primates	Pongo	abelii	Pongo abelii	Pongo_abelii_Centroid	Hominidae	Pongo	Hominidae	1	0	0	0	0	1	0	0			67.5	67.5	56.8	39.7	64.848	39.69612	NA	
Primates	Pongo	pygmaeus	Pongo pygmaeus	Pongo_pygmaeus_Centroid	Hominidae	Pongo	Hominidae	1	0	0	0	0	1	0	0			60	60	57.1	37.1	65	53.40829	53	
Primates	Hoolock	hoolock	Hoolock hoolock	Hoolock_hoolock_Centroid	Hylobatidae	Hoolock	Hylobatidae	1	0	0	0	0	1	0	0	by family		6.5	NA	6.5	NA	NA	NA	NA	
Primates	Hoolock	leuconedys	Hoolock leuconedys	Hoolock_leuconedys_Centroid	Hylobatidae	Hoolock	Hylobatidae	1	0	0	0	0	1	0	0	by family		7.2	NA	7.2	NA	NA	NA	NA	
Primates	Hylobates	agilis	Hylobates agilis	Hylobates_agilis_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			5.67	5.67	5.7	5.67	6	5.82908	5.9	
Primates	Hylobates	albibarbis	Hylobates albibarbis	Hylobates_albibarbis_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			6	6	5.7	6	5.822	NA	NA	
Primates	Hylobates	klossii	Hylobates klossii	Hylobates_klossii_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			5.8	5.8	5.8	5.8	5.8	5.82229	5.8	
Primates	Hylobates	lar	Hylobates lar	Hylobates_lar_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			5.54	5.54	4.9	5.54	5.95	5.57861	5.8	
Primates	Hylobates	moloch	Hylobates moloch	Hylobates_moloch_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			6.42	6.42	6.5	6.42	6.5	5.86081	NA	
Primates	Hylobates	muelleri	Hylobates muelleri	Hylobates_muelleri_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			5.53	5.53	6	5.53	6	5.90981	6.1	
Primates	Hylobates	pileatus	Hylobates pileatus	Hylobates_pileatus_Centroid	Hylobatidae	Hylobates	Hylobatidae	1	0	0	0	0	1	0	0			5.47	5.47	5.4	5.47	7.225	5.54237	NA	
Primates	Nomascus	concolor	Nomascus concolor	Nomascus_concolor_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0			6.39	6.39	7.5	6.39	6.75	6.41047	NA	
Primates	Nomascus	gabriellae	Nomascus gabriellae	Nomascus_gabriellae_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0			9	9	8	9	8.4	NA	NA	
Primates	Nomascus	hainanus	Nomascus hainanus	Nomascus_hainanus_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0			8.25	8.25	7.5	8.25	NA	NA	NA	
Primates	Nomascus	leucogenys	Nomascus leucogenys	Nomascus_leucogenys_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0			7.37	7.37	8	7.37	6.46	7.32	NA	
Primates	Nomascus	nasutus	Nomascus nasutus	Nomascus_nasutus_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0	by genus		8	NA	8	NA	NA	NA	NA	
Primates	Nomascus	siki	Nomascus siki	Nomascus_siki_Centroid	Hylobatidae	Nomascus	Hylobatidae	1	0	0	0	0	1	0	0			7.25	7.25	8	7.25	NA	NA	NA	
Primates	Symphalangus	syndactylus	Symphalangus syndactylus	Symphalangus_syndactylus_Centroid	Hylobatidae	Symphalangus	Hylobatidae	1	0	0	0	0	1	0	0			10.5	10.5	10	10.5	11	10.839	10.7	
Primates	Avahi	betsileo	Avahi betsileo	Avahi_betsileo_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Avahi	cleesei	Avahi cleesei	Avahi_cleesei_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0	by genus		0.8	NA	0.8	NA	NA	NA	NA	
Primates	Avahi	laniger	Avahi laniger	Avahi_laniger_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0			1.18	1.18	1.3	1.18	0.96	1.09228	1.07	
Primates	Avahi	meridionalis	Avahi meridionalis	Avahi_meridionalis_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0	by genus		1.1	NA	1.1	NA	NA	NA	NA	
Primates	Avahi	mooreorum	Avahi mooreorum	Avahi_mooreorum_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0			0.8	0.8	0.9	0.8	NA	NA	NA	
Primates	Avahi	occidentalis	Avahi occidentalis	Avahi_occidentalis_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0			0.829	0.829	0.8	0.829	1.15	0.82898	NA	
Primates	Avahi	peyrierasi	Avahi peyrierasi	Avahi_peyrierasi_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Avahi	ramanantsoavanai	Avahi ramanantsoavanai	Avahi_ramanantsoavanai_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0	by genus		1	NA	1	NA	NA	NA	NA	
Primates	Avahi	unicolor	Avahi unicolor	Avahi_unicolor_Centroid	Indridae	Avahi	Indriidae	1	0	0	0	0	1	0	0			0.9	0.9	0.8	0.9	0.85	NA	NA	
Primates	Indri	indri	Indri indri	Indri_indri_Centroid	Indridae	Indri	Indriidae	1	0	0	0	0	1	0	0			7.92	7.92	8	7.92	7.9	8.56548	12.5	
Primates	Propithecus	candidus	Propithecus candidus	Propithecus_candidus_Centroid	Indridae	Propithecus	Indriidae	1	0	0	0	0	1	0	0	by genus		5.8	NA	5.8	NA	NA	NA	NA	
Primates	Propithecus	coquereli	Propithecus coquereli	Propithecus_coquereli_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			4.19	4.19	3.9	4.19	3.9	4.18927	NA	
Primates	Propithecus	coronatus	Propithecus coronatus	Propithecus_coronatus_Centroid	Indridae	Propithecus	Indriidae	1	0	0	0	0	1	0	0	by genus		3.9	NA	3.9	NA	NA	NA	NA	
Primates	Propithecus	deckenii	Propithecus deckenii	Propithecus_deckenii_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			5	5	4	5	3.75	NA	NA	
Primates	Propithecus	diadema	Propithecus diadema	Propithecus_diadema_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			6.1	6.1	5.2	6.1	5.75	6.56899	NA	
Primates	Propithecus	edwardsi	Propithecus edwardsi	Propithecus_edwardsi_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			6.57	6.57	5.8	6.57	5.7865	6.57327	NA	
Primates	Propithecus	perrieri	Propithecus perrieri	Propithecus_perrieri_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			5	5	4.3	5	4.9	NA	NA	
Primates	Propithecus	tattersalli	Propithecus tattersalli	Propithecus_tattersalli_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			3.49	3.49	3.5	3.49	5	3.53139	NA	
Primates	Propithecus	verreauxi	Propithecus verreauxi	Propithecus_verreauxi_Centroid	Indridae	Propithecus	Indriidae	1	1	0	0	0	0	1	0			3.66	3.66	3.2	3.66	4.475	3.58826	3.6	
Primates	Eulemur	albifrons	Eulemur albifrons	Eulemur_albifrons_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.5	2.5	2.3	2.5	2.07	NA	NA	
Primates	Eulemur	cinereiceps	Eulemur cinereiceps	Eulemur_cinereiceps_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.5	2.5	1.9	2.5	2.25	NA	NA	
Primates	Eulemur	collaris	Eulemur collaris	Eulemur_collaris_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.5	2.5	2.4	2.5	2.305	NA	NA	
Primates	Eulemur	coronatus	Eulemur coronatus	Eulemur_coronatus_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			1.39	1.39	1.6	1.39	1.8	1.69985	NA	
Primates	Eulemur	flavifrons	Eulemur flavifrons	Eulemur_flavifrons_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0	by genus		1.9	NA	1.9	NA	NA	NA	NA	
Primates	Eulemur	fulvus	Eulemur fulvus	Eulemur_fulvus_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.11	2.11	2.5	2.11	2.8	2.37699	2.1	
Primates	Eulemur	macaco	Eulemur macaco	Eulemur_macaco_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.13	2.13	1.9	2.13	2.095	2.47043	NA	
Primates	Eulemur	mongoz	Eulemur mongoz	Eulemur_mongoz_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			1.55	1.55	1.4	1.55	2	1.77113	1.7	
Primates	Eulemur	rubriventer	Eulemur rubriventer	Eulemur_rubriventer_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			1.96	1.96	2	1.96	2.0075	2.0154	NA	
Primates	Eulemur	rufifrons	Eulemur rufifrons	Eulemur_rufifrons_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0	by genus		1.8	NA	1.8	NA	NA	NA	NA	
Primates	Eulemur	rufus	Eulemur rufus	Eulemur_rufus_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.21	2.21	2.4	2.21	2.375	2.39462	NA	
Primates	Eulemur	sanfordi	Eulemur sanfordi	Eulemur_sanfordi_Centroid	Lemuridae	Eulemur	Lemuridae	1	1	0	0	0	0	1	0			2.39	2.39	2.2	2.39	2.15	2.39403	NA	
Primates	Hapalemur	alaotrensis	Hapalemur alaotrensis	Hapalemur_alaotrensis_Centroid	Lemuridae	Hapalemur	Lemuridae	1	1	0	0	0	0	1	0			1.62	1.62	1.2	1.62	1.3585	1.61683	NA	
Primates	Hapalemur	aureus	Hapalemur aureus	Hapalemur_aureus_Centroid	Lemuridae	Hapalemur	Lemuridae	1	1	0	0	0	0	1	0			1.46	1.46	1.4	1.46	1.75	1.56241	NA	
Primates	Hapalemur	griseus	Hapalemur griseus	Hapalemur_griseus_Centroid	Lemuridae	Hapalemur	Lemuridae	1	1	0	0	0	0	1	0			1.2	1.2	0.9	1.2	1.335	0.916	NA	
Primates	Hapalemur	meridionalis	Hapalemur meridionalis	Hapalemur_meridionalis_Centroid	Lemuridae	Hapalemur	Lemuridae	1	1	0	0	0	0	1	0	by genus		0.9	NA	0.9	NA	NA	NA	NA	
Primates	Hapalemur	occidentalis	Hapalemur occidentalis	Hapalemur_occidentalis_Centroid	Lemuridae	Hapalemur	Lemuridae	1	1	0	0	0	0	1	0			1.3	1.3	0.8	1.75	0.75	NA	NA	
